epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
23,141.135,1.02677,0.64525,1.0549,0.90693,0.87436,0.95034,0.68283,1.08461,0.65209,0.97923,0.000470145,0.000470145,0.000470145
24,147.062,0.97671,0.59863,1.02166,0.91991,0.88227,0.95711,0.68987,1.08478,0.62694,0.97402,0.000453652,0.000453652,0.000453652
25,152.97,1.02874,0.61797,1.02919,0.85337,0.89979,0.92779,0.6666,1.04174,0.6189,0.96639,0.000437158,0.000437158,0.000437158
26,158.968,0.99018,0.58245,1.02601,0.92616,0.9023,0.95223,0.6504,1.14156,0.64681,1.00057,0.000420665,0.000420665,0.000420665
27,164.703,0.99397,0.58961,1.02881,0.92057,0.89651,0.96203,0.65217,1.16395,0.62571,1.00549,0.000404172,0.000404172,0.000404172
28,170.483,1.01539,0.58135,1.03815,0.86013,0.90077,0.94451,0.68909,1.06322,0.63074,0.97496,0.000387678,0.000387678,0.000387678
29,176.363,1.01589,0.58849,1.02218,0.95462,0.8937,0.96182,0.72162,1.01885,0.60275,0.95209,0.000371185,0.000371185,0.000371185
30,182.452,0.97936,0.5718,1.01114,0.93385,0.92138,0.96036,0.70626,1.02488,0.61828,0.94808,0.000354691,0.000354691,0.000354691
31,188.45,0.96246,0.55921,1.00037,0.92528,0.9106,0.95905,0.72656,0.97941,0.58378,0.94825,0.000338198,0.000338198,0.000338198
32,194.155,0.94803,0.56336,0.99966,0.85013,0.93533,0.94176,0.71222,1.01006,0.58509,0.95452,0.000321705,0.000321705,0.000321705
33,200.092,0.98802,0.57459,1.03337,0.91193,0.9075,0.94808,0.70701,1.02153,0.58707,0.9537,0.000305211,0.000305211,0.000305211
34,205.842,0.95605,0.56837,1.01523,0.91202,0.91202,0.9467,0.70966,1.00139,0.59599,0.94741,0.000288718,0.000288718,0.000288718
35,211.665,0.92651,0.54178,1.00002,0.89539,0.9035,0.94303,0.70414,0.99606,0.58494,0.9465,0.000272224,0.000272224,0.000272224
36,217.648,0.92669,0.55389,1.00649,0.90588,0.91315,0.96003,0.72665,0.99427,0.573,0.94698,0.000255731,0.000255731,0.000255731
37,223.594,0.95355,0.56867,1.02215,0.92984,0.92297,0.95431,0.71555,0.99157,0.57549,0.94173,0.000239238,0.000239238,0.000239238
38,229.536,0.92072,0.53543,0.99622,0.89084,0.88478,0.93977,0.71517,0.9877,0.58077,0.94459,0.000222744,0.000222744,0.000222744
39,235.38,0.92224,0.53573,0.98932,0.88378,0.9336,0.94594,0.70995,0.96617,0.5719,0.93571,0.000206251,0.000206251,0.000206251
40,241.224,0.91255,0.53041,0.99462,0.90706,0.92508,0.94519,0.73176,0.95846,0.57603,0.94257,0.000189757,0.000189757,0.000189757
41,263.81,0.86041,0.43669,0.97158,0.92557,0.89803,0.96111,0.7326,0.94296,0.57125,0.9381,0.000173264,0.000173264,0.000173264
42,269.41,0.86877,0.43131,0.96358,0.9507,0.89703,0.96608,0.73903,0.9518,0.56109,0.93712,0.000156771,0.000156771,0.000156771
43,275.118,0.84238,0.42688,0.9593,0.93077,0.90095,0.96507,0.73042,0.99394,0.57131,0.94691,0.000140277,0.000140277,0.000140277
44,281.05,0.86909,0.41573,0.96322,0.92665,0.90335,0.96377,0.72855,0.98113,0.57226,0.94584,0.000123784,0.000123784,0.000123784
45,287.214,0.84137,0.40601,0.94877,0.91062,0.91666,0.95703,0.7236,0.95649,0.57378,0.9385,0.00010729,0.00010729,0.00010729
46,293.03,0.83011,0.40438,0.94801,0.91632,0.91699,0.95549,0.72172,0.97073,0.58406,0.94143,9.0797e-05,9.0797e-05,9.0797e-05
47,298.702,0.8082,0.39636,0.95113,0.91616,0.9194,0.95783,0.73259,0.96758,0.56983,0.93998,7.43036e-05,7.43036e-05,7.43036e-05
48,304.565,0.80224,0.39049,0.95241,0.92051,0.92331,0.96335,0.73603,0.94674,0.55804,0.93352,5.78102e-05,5.78102e-05,5.78102e-05
49,310.557,0.8131,0.39741,0.93369,0.90852,0.93868,0.96596,0.73024,0.95106,0.54903,0.93347,4.13168e-05,4.13168e-05,4.13168e-05
50,316.643,0.79986,0.3963,0.93776,0.91744,0.92232,0.96541,0.73364,0.94198,0.54672,0.9326,2.48234e-05,2.48234e-05,2.48234e-05
