epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
161,975.196,1.17171,0.68832,1.10454,0.80294,0.76718,0.85343,0.56748,1.22882,0.87185,1.04537,0.000393176,0.000393176,0.000393176
162,981.791,1.17557,0.70561,1.11854,0.80018,0.85213,0.8437,0.55018,1.28088,0.8705,1.07901,0.000390427,0.000390427,0.000390427
163,988.133,1.19018,0.70204,1.11816,0.75,0.78137,0.83223,0.54127,1.25253,0.90125,1.08439,0.000387678,0.000387678,0.000387678
164,994.505,1.16416,0.67437,1.10359,0.77866,0.87039,0.85829,0.53284,1.36876,0.883,1.13776,0.000384929,0.000384929,0.000384929
165,1000.82,1.15674,0.70565,1.09458,0.78608,0.80665,0.84943,0.53184,1.31975,0.86643,1.11714,0.00038218,0.00038218,0.00038218
166,1007.49,1.2062,0.71147,1.11616,0.8074,0.81615,0.84327,0.54181,1.28329,0.89178,1.09201,0.000379431,0.000379431,0.000379431
167,1014.97,1.18924,0.70122,1.11834,0.81565,0.8146,0.85306,0.55176,1.27428,0.90385,1.07429,0.000376683,0.000376683,0.000376683
168,1022.21,1.14471,0.68934,1.1046,0.78673,0.75235,0.83157,0.53465,1.28296,0.9264,1.08316,0.000373934,0.000373934,0.000373934
169,1028.48,1.14554,0.6546,1.09838,0.81067,0.82624,0.861,0.55768,1.26659,0.87833,1.0575,0.000371185,0.000371185,0.000371185
170,1034.87,1.1446,0.66867,1.1112,0.81784,0.75859,0.81828,0.52226,1.33844,0.92647,1.08838,0.000368436,0.000368436,0.000368436
171,1041.21,1.15107,0.66416,1.10114,0.82094,0.7757,0.85858,0.52147,1.37678,0.88866,1.0952,0.000365687,0.000365687,0.000365687
172,1047.64,1.17441,0.70848,1.1337,0.85263,0.77676,0.85971,0.54755,1.27866,0.87144,1.06578,0.000362938,0.000362938,0.000362938
173,1053.84,1.15126,0.67697,1.09909,0.86347,0.78256,0.86435,0.56449,1.19674,0.86419,1.04271,0.000360189,0.000360189,0.000360189
174,1060.37,1.15936,0.67881,1.0971,0.81339,0.80878,0.86583,0.55894,1.21841,0.86944,1.04632,0.00035744,0.00035744,0.00035744
175,1066.67,1.15639,0.68722,1.1016,0.83721,0.82005,0.84504,0.53559,1.28494,0.90151,1.07995,0.000354691,0.000354691,0.000354691
176,1072.91,1.16382,0.70142,1.09947,0.7748,0.85243,0.85973,0.57263,1.16567,0.84306,1.03776,0.000351942,0.000351942,0.000351942
177,1079.23,1.14772,0.67636,1.11098,0.82103,0.81817,0.86209,0.56084,1.25375,0.85502,1.0553,0.000349194,0.000349194,0.000349194
178,1085.43,1.155,0.70272,1.09924,0.82694,0.76771,0.8651,0.57053,1.23409,0.86739,1.05747,0.000346445,0.000346445,0.000346445
179,1091.69,1.17299,0.65531,1.09048,0.77583,0.83744,0.87299,0.58764,1.20956,0.84881,1.04133,0.000343696,0.000343696,0.000343696
180,1097.77,1.14015,0.67564,1.08764,0.78396,0.8275,0.84574,0.55354,1.21147,0.91919,1.04008,0.000340947,0.000340947,0.000340947
181,1104.05,1.14183,0.66215,1.09801,0.803,0.74744,0.85662,0.56272,1.19673,0.92516,1.04711,0.000338198,0.000338198,0.000338198
182,1110.5,1.13176,0.64546,1.09639,0.78391,0.84937,0.86741,0.57698,1.15975,0.83416,1.03466,0.000335449,0.000335449,0.000335449
