epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,247.491,1.38809,1.17674,1.22398,0.64588,0.69484,0.68522,0.36678,1.63295,1.34853,1.20373,0.000720295,0.000720295,0.000720295
43,253.133,1.38489,1.16852,1.21199,0.77523,0.58234,0.69582,0.40769,1.44551,1.23458,1.16455,0.000717546,0.000717546,0.000717546
44,258.958,1.34462,1.18934,1.18745,0.63096,0.68461,0.71446,0.38142,1.62095,1.30171,1.20271,0.000714797,0.000714797,0.000714797
45,264.937,1.33736,1.12777,1.18716,0.70811,0.63232,0.73374,0.42962,1.45486,1.15081,1.12691,0.000712048,0.000712048,0.000712048
46,271.225,1.30947,1.10534,1.19567,0.61653,0.63793,0.69513,0.39345,1.49062,1.20158,1.14867,0.000709299,0.000709299,0.000709299
47,276.902,1.36525,1.18094,1.21248,0.79898,0.62766,0.75534,0.42937,1.52196,1.23233,1.14238,0.000706551,0.000706551,0.000706551
48,282.628,1.38193,1.14541,1.21968,0.67868,0.70051,0.72559,0.34136,1.81128,1.40102,1.24055,0.000703802,0.000703802,0.000703802
49,288.52,1.34106,1.13662,1.17976,0.70557,0.6857,0.72486,0.3622,1.73233,1.29593,1.23648,0.000701053,0.000701053,0.000701053
50,294.571,1.34851,1.14986,1.19064,0.65869,0.67539,0.72265,0.41936,1.50098,1.20322,1.14885,0.000698304,0.000698304,0.000698304
51,300.169,1.3479,1.08779,1.19036,0.72293,0.67417,0.73707,0.42803,1.49033,1.19007,1.15659,0.000695555,0.000695555,0.000695555
52,305.802,1.31952,1.07468,1.18465,0.7327,0.64563,0.71212,0.4465,1.33428,1.33128,1.10074,0.000692806,0.000692806,0.000692806
53,311.858,1.31083,1.06407,1.18026,0.61089,0.66802,0.70396,0.45792,1.27223,1.35353,1.06575,0.000690057,0.000690057,0.000690057
