epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
28,167.876,0.989,0.58738,1.00547,0.90658,0.88042,0.94512,0.70062,0.96513,0.63843,0.94209,0.000387678,0.000387678,0.000387678
29,173.815,0.97011,0.57644,1.00803,0.92445,0.89988,0.95357,0.68683,1.00863,0.61699,0.95923,0.000371185,0.000371185,0.000371185
30,179.935,0.9808,0.56441,0.99226,0.89175,0.90274,0.94291,0.68342,1.01887,0.60824,0.98217,0.000354691,0.000354691,0.000354691
31,185.95,0.96413,0.57645,1.01781,0.93027,0.85783,0.945,0.68408,1.01685,0.6139,0.96998,0.000338198,0.000338198,0.000338198
32,192.017,0.98188,0.57335,1.00795,0.92263,0.89778,0.95038,0.66425,1.04229,0.60834,0.97493,0.000321705,0.000321705,0.000321705
33,197.829,0.9727,0.54969,1.00468,0.91099,0.90309,0.95466,0.69082,1.00539,0.65269,0.96259,0.000305211,0.000305211,0.000305211
34,203.659,0.93866,0.534,0.98654,0.90075,0.91442,0.95552,0.68984,0.99738,0.63537,0.96286,0.000288718,0.000288718,0.000288718
35,209.276,0.95457,0.55445,1.0063,0.91817,0.92341,0.96264,0.69537,1.01188,0.59108,0.96377,0.000272224,0.000272224,0.000272224
36,215.012,0.96514,0.55159,1.01335,0.92462,0.91496,0.96261,0.69663,1.00357,0.5956,0.96259,0.000255731,0.000255731,0.000255731
37,220.464,0.93694,0.5406,0.99118,0.94022,0.89795,0.95508,0.69845,0.96116,0.58079,0.94603,0.000239238,0.000239238,0.000239238
38,226.247,0.93803,0.52198,0.98855,0.92507,0.92601,0.9609,0.71493,0.96159,0.5929,0.96233,0.000222744,0.000222744,0.000222744
39,231.593,0.92537,0.52087,0.99953,0.95206,0.89811,0.97008,0.70214,0.98763,0.56188,0.957,0.000206251,0.000206251,0.000206251
40,237.351,0.93026,0.53451,0.98331,0.95908,0.88808,0.95933,0.70601,0.98943,0.61125,0.96774,0.000189757,0.000189757,0.000189757
41,259.925,0.86849,0.45242,0.95896,0.94347,0.87898,0.94834,0.68829,0.97587,0.61474,0.96348,0.000173264,0.000173264,0.000173264
42,266.065,0.84473,0.42588,0.95305,0.94862,0.88505,0.95552,0.70149,0.95508,0.59106,0.95082,0.000156771,0.000156771,0.000156771
43,272.121,0.85145,0.41178,0.96166,0.95139,0.89636,0.95612,0.70282,0.96655,0.59277,0.95047,0.000140277,0.000140277,0.000140277
44,278.304,0.82457,0.41034,0.93837,0.95445,0.89484,0.95354,0.70978,0.94856,0.60104,0.9459,0.000123784,0.000123784,0.000123784
45,284.421,0.8369,0.40934,0.94523,0.95453,0.89636,0.9499,0.70486,0.955,0.59589,0.94377,0.00010729,0.00010729,0.00010729
46,290.512,0.84098,0.40647,0.9425,0.96125,0.89318,0.94669,0.70656,0.95907,0.5821,0.93905,9.0797e-05,9.0797e-05,9.0797e-05
47,296.676,0.85307,0.4095,0.9446,0.95439,0.91617,0.95062,0.70834,0.94842,0.57318,0.94739,7.43036e-05,7.43036e-05,7.43036e-05
48,302.932,0.81892,0.40245,0.92992,0.95737,0.9169,0.9532,0.71017,0.94857,0.56652,0.94815,5.78102e-05,5.78102e-05,5.78102e-05
49,308.763,0.79778,0.38857,0.92052,0.94206,0.91779,0.95553,0.70881,0.94469,0.57385,0.94539,4.13168e-05,4.13168e-05,4.13168e-05
50,314.801,0.81372,0.38952,0.93153,0.95691,0.90893,0.95593,0.71072,0.94368,0.57607,0.94318,2.48234e-05,2.48234e-05,2.48234e-05
